trade_id,timestamp,sec_of_day,symbol,root,expiry_code,expiry_date,opt_type,strike,side,quantity,bid,ask,exec_price
30250,2026-05-20 19:21:26+00:00,69686,ESM6 C7600,ES,ESM6,2026-06-19,C,7600.0,BUY,1,52.25,52.5,46.171875
30251,2026-05-20 19:21:37+00:00,69697,ESM6 P7010,ES,ESM6,2026-06-19,P,7010.0,BUY,6,38.5,38.75,37.88513513513514
30252,2026-05-20 19:22:02+00:00,69722,ESU6 P4900,ES,ESU6,2026-09-18,P,4900.0,SELL,30,15.3,15.4,15.399999999999999
30253,2026-05-20 19:27:54+00:00,70074,ESM6 P6600,ES,ESM6,2026-06-19,P,6600.0,SELL,4,9.9,10.0,10.392537313432834
30254,2026-05-20 19:28:20+00:00,70100,ESU6 P7150,ES,ESU6,2026-09-18,P,7150.0,SELL,25,166.0,167.0,167.0
30255,2026-05-20 19:28:32+00:00,70112,ESM6 P7000,ES,ESM6,2026-06-19,P,7000.0,BUY,16,31.25,31.5,31.512312633832977
30256,2026-05-20 19:29:40+00:00,70180,ESM6 P7300,ES,ESM6,2026-06-19,P,7300.0,SELL,6,97.75,98.25,77.72668997668998
30257,2026-05-20 19:30:13+00:00,70213,ESM6 C7630,ES,ESM6,2026-06-19,C,7630.0,SELL,6,28.75,29.0,31.875
30258,2026-05-20 19:30:15+00:00,70215,ESU6 C8250,ES,ESU6,2026-09-18,C,8250.0,BUY,7,28.5,28.75,30.602941176470587
30259,2026-05-20 19:30:51+00:00,70251,ESU6 C8500,ES,ESU6,2026-09-18,C,8500.0,BUY,139,12.7,12.9,12.509181636726547
30260,2026-05-20 19:30:57+00:00,70257,ESM6 C7650,ES,ESM6,2026-06-19,C,7650.0,SELL,6,36.5,36.75,29.997663551401867
30261,2026-05-20 19:31:08+00:00,70268,ESM6 P6500,ES,ESM6,2026-06-19,P,6500.0,BUY,4,8.7,8.8,8.45377358490566
30262,2026-05-20 19:31:28+00:00,70288,ESM6 C7800,ES,ESM6,2026-06-19,C,7800.0,SELL,1,11.3,11.5,11.254518201284798
30263,2026-05-20 19:31:57+00:00,70317,ESM6 P6500,ES,ESM6,2026-06-19,P,6500.0,BUY,1,7.9,8.0,8.45377358490566
30264,2026-05-20 19:32:21+00:00,70341,ESM6 P7375,ES,ESM6,2026-06-19,P,7375.0,SELL,1,98.0,98.5,98.93306010928961
30265,2026-05-20 19:32:41+00:00,70361,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,SELL,4,118.0,118.5,116.05319148936171
30266,2026-05-20 19:37:37+00:00,70657,ESM6 C7725,ES,ESM6,2026-06-19,C,7725.0,SELL,16,20.0,20.25,19.856428571428577
30267,2026-05-20 19:39:03+00:00,70743,ESM6 C7900,ES,ESM6,2026-06-19,C,7900.0,SELL,6,4.4,4.55,4.007668711656442
30268,2026-05-20 19:40:34+00:00,70834,ESM6 C7600,ES,ESM6,2026-06-19,C,7600.0,SELL,1,46.5,46.75,46.171875
30269,2026-05-20 19:41:24+00:00,70884,ESM6 P6450,ES,ESM6,2026-06-19,P,6450.0,SELL,1,8.2,8.3,7.2
30270,2026-05-20 19:43:10+00:00,70990,ESU6 C8350,ES,ESU6,2026-09-18,C,8350.0,BUY,9,21.5,21.75,20.842307692307692
30271,2026-05-20 19:43:17+00:00,70997,ESM6 C7800,ES,ESM6,2026-06-19,C,7800.0,SELL,100,12.0,12.3,11.254518201284798
30272,2026-05-20 19:47:47+00:00,71267,ESM6 C7725,ES,ESM6,2026-06-19,C,7725.0,SELL,10,19.6,19.8,19.856428571428577
30273,2026-05-20 19:47:51+00:00,71271,ESM6 C7625,ES,ESM6,2026-06-19,C,7625.0,BUY,7,43.0,43.25,42.52153558052434
30274,2026-05-20 19:48:26+00:00,71306,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,SELL,20,112.5,113.0,116.05319148936171
30275,2026-05-20 19:48:47+00:00,71327,ESM6 P6600,ES,ESM6,2026-06-19,P,6600.0,SELL,1,10.4,10.5,10.392537313432834
30276,2026-05-20 19:49:43+00:00,71383,ESM6 C7730,ES,ESM6,2026-06-19,C,7730.0,SELL,1,20.0,20.5,18.969565217391303
30277,2026-05-20 19:50:32+00:00,71432,ESM6 P7200,ES,ESM6,2026-06-19,P,7200.0,BUY,1,55.75,56.0,57.139296187683286
30278,2026-05-20 19:50:35+00:00,71435,ESM6 P7000,ES,ESM6,2026-06-19,P,7000.0,SELL,2,31.5,31.75,31.512312633832977
30279,2026-05-20 19:51:34+00:00,71494,ESU6 C8200,ES,ESU6,2026-09-18,C,8200.0,BUY,12,35.25,35.5,33.41532258064516
30280,2026-05-20 19:51:57+00:00,71517,ESM6 P7000,ES,ESM6,2026-06-19,P,7000.0,SELL,1,28.25,32.25,31.512312633832977
30281,2026-05-20 19:52:01+00:00,71521,ESM6 P6275,ES,ESM6,2026-06-19,P,6275.0,BUY,79,5.1,5.2,5.22093023255814
30282,2026-05-20 19:52:25+00:00,71545,ESM6 C7800,ES,ESM6,2026-06-19,C,7800.0,BUY,43,11.4,11.5,11.254518201284798
30283,2026-05-20 19:52:25+00:00,71545,ESU6 C8500,ES,ESU6,2026-09-18,C,8500.0,BUY,139,12.7,12.9,12.509181636726547
30284,2026-05-20 19:52:36+00:00,71556,ESM6 P6500,ES,ESM6,2026-06-19,P,6500.0,BUY,2,7.9,8.0,8.45377358490566
30285,2026-05-20 19:52:53+00:00,71573,ESM6 C7800,ES,ESM6,2026-06-19,C,7800.0,SELL,98,11.6,11.7,11.254518201284798
30286,2026-05-20 19:53:38+00:00,71618,ESM6 P6000,ES,ESM6,2026-06-19,P,6000.0,BUY,339,3.5,3.55,3.5445195195195196
30287,2026-05-20 19:54:56+00:00,71696,ESM6 P7000,ES,ESM6,2026-06-19,P,7000.0,BUY,4,31.25,31.5,31.512312633832977
30288,2026-05-20 19:55:36+00:00,71736,ESM6 P7075,ES,ESM6,2026-06-19,P,7075.0,BUY,4,44.75,45.0,40.263513513513516
30289,2026-05-20 19:56:13+00:00,71773,ESM6 P7275,ES,ESM6,2026-06-19,P,7275.0,SELL,39,75.75,76.0,73.35041841004184
30290,2026-05-20 19:56:59+00:00,71819,ESM6 P7150,ES,ESM6,2026-06-19,P,7150.0,BUY,4,49.5,49.75,48.89367816091954
30291,2026-05-20 19:57:47+00:00,71867,ESM6 P7100,ES,ESM6,2026-06-19,P,7100.0,BUY,1,40.75,41.0,43.53472222222222
30292,2026-05-20 19:58:20+00:00,71900,ESM6 C7575,ES,ESM6,2026-06-19,C,7575.0,BUY,9,57.25,57.5,54.00606796116505
30293,2026-05-20 19:59:44+00:00,71984,ESM6 C7800,ES,ESM6,2026-06-19,C,7800.0,BUY,98,11.6,11.7,11.254518201284798
30294,2026-05-20 20:00:32+00:00,72032,ESM7 P2200,ES,ESM7,2027-06-18,P,2200.0,BUY,1,8.6,8.7,8.6
30295,2026-05-20 20:01:24+00:00,72084,ESM6 P7275,ES,ESM6,2026-06-19,P,7275.0,SELL,12,69.75,70.25,73.35041841004184
30296,2026-05-20 20:02:48+00:00,72168,ESM6 P5675,ES,ESM6,2026-06-19,P,5675.0,SELL,3,1.85,1.95,2.2285714285714286
30297,2026-05-20 20:03:55+00:00,72235,ESU6 C8500,ES,ESU6,2026-09-18,C,8500.0,BUY,1,12.0,12.2,12.509181636726547
30298,2026-05-20 20:05:45+00:00,72345,ESM6 P6800,ES,ESM6,2026-06-19,P,6800.0,BUY,4,15.7,15.8,17.147321428571427
30299,2026-05-20 20:06:11+00:00,72371,ESM6 P6000,ES,ESM6,2026-06-19,P,6000.0,SELL,50,3.5,3.6,3.5445195195195196
30300,2026-05-20 20:06:25+00:00,72385,ESM6 C7600,ES,ESM6,2026-06-19,C,7600.0,BUY,1,55.0,55.5,46.171875
30301,2026-05-20 20:09:35+00:00,72575,ESM6 C7725,ES,ESM6,2026-06-19,C,7725.0,SELL,16,20.0,20.25,19.856428571428577
30302,2026-05-20 20:10:50+00:00,72650,ESM6 C7550,ES,ESM6,2026-06-19,C,7550.0,BUY,6,55.25,55.5,64.93172268907563
30303,2026-05-20 20:12:27+00:00,72747,ESM6 P7140,ES,ESM6,2026-06-19,P,7140.0,SELL,3,54.5,54.75,49.921875
30304,2026-05-20 20:12:33+00:00,72753,ESU6 P7450,ES,ESU6,2026-09-18,P,7450.0,BUY,2,261.0,261.5,258.86507936507934
30305,2026-05-20 20:13:19+00:00,72799,ESZ6 P2700,ES,ESZ6,2026-12-18,P,2700.0,BUY,15,5.9,6.3,5.963636363636363
30306,2026-05-20 20:14:09+00:00,72849,ESM6 P7190,ES,ESM6,2026-06-19,P,7190.0,BUY,1,64.0,64.25,58.01538461538462
30307,2026-05-20 20:14:41+00:00,72881,ESU6 C8500,ES,ESU6,2026-09-18,C,8500.0,BUY,49,12.0,12.2,12.509181636726547
30308,2026-05-20 20:15:00+00:00,72900,ESM6 C7520,ES,ESM6,2026-06-19,C,7520.0,SELL,15,76.75,77.0,81.05147058823529
30309,2026-05-21 13:31:16+00:00,48676,ESM6 P7250,ES,ESM6,2026-06-19,P,7250.0,BUY,4,56.0,56.5,61.36244019138756
30310,2026-05-21 13:32:27+00:00,48747,ESM6 P7250,ES,ESM6,2026-06-19,P,7250.0,SELL,1,56.0,56.5,61.36244019138756
30311,2026-05-21 13:33:31+00:00,48811,ESM6 P6500,ES,ESM6,2026-06-19,P,6500.0,SELL,1,6.8,6.9,8.296842105263158
30312,2026-05-21 13:34:05+00:00,48845,ESM6 C7710,ES,ESM6,2026-06-19,C,7710.0,BUY,1,18.0,18.4,17.257201646090536
30313,2026-05-21 13:34:24+00:00,48864,ESH7 C7700,ES,ESH7,2027-03-19,C,7700.0,BUY,2,411.5,412.5,412.0769230769231
30314,2026-05-21 13:34:36+00:00,48876,ESM6 P7200,ES,ESM6,2026-06-19,P,7200.0,BUY,25,56.75,57.0,51.55555555555556
30315,2026-05-21 13:35:06+00:00,48906,ESM6 P2700,ES,ESM6,2026-06-19,P,2700.0,SELL,321,0.05,0.1,0.05
30316,2026-05-21 13:37:19+00:00,49039,ESZ6 C8250,ES,ESZ6,2026-12-18,C,8250.0,BUY,5,94.75,95.0,94.86631944444444
30317,2026-05-21 13:37:25+00:00,49045,ESM6 C7660,ES,ESM6,2026-06-19,C,7660.0,BUY,3,26.25,26.5,26.647196261682243
30318,2026-05-21 13:37:58+00:00,49078,ESM6 C7800,ES,ESM6,2026-06-19,C,7800.0,SELL,27,7.7,7.8,10.324885215794307
30319,2026-05-21 13:38:03+00:00,49083,ESM6 C7700,ES,ESM6,2026-06-19,C,7700.0,BUY,3,18.6,18.9,22.09726430976431
30320,2026-05-21 13:38:08+00:00,49088,ESM6 C7625,ES,ESM6,2026-06-19,C,7625.0,SELL,2,34.5,34.75,36.486111111111114
30321,2026-05-21 13:38:42+00:00,49122,ESU6 C7750,ES,ESU6,2026-09-18,C,7750.0,BUY,18,156.5,157.0,155.00819672131146
30322,2026-05-21 13:39:46+00:00,49186,ESH7 C9000,ES,ESH7,2027-03-19,C,9000.0,SELL,53,41.5,41.75,41.75
30323,2026-05-21 13:41:56+00:00,49316,ESM6 C7740,ES,ESM6,2026-06-19,C,7740.0,BUY,3,12.5,12.7,13.979411764705882
30324,2026-05-21 13:42:24+00:00,49344,ESM6 P7050,ES,ESM6,2026-06-19,P,7050.0,SELL,6,28.75,29.25,33.15301724137931
30325,2026-05-21 13:43:40+00:00,49420,ESM6 P7370,ES,ESM6,2026-06-19,P,7370.0,BUY,8,99.5,100.0,93.4532967032967
30326,2026-05-21 13:44:27+00:00,49467,ESH7 C7900,ES,ESH7,2027-03-19,C,7900.0,SELL,3,309.5,310.0,310.64285714285717
30327,2026-05-21 13:44:48+00:00,49488,ESM6 C7800,ES,ESM6,2026-06-19,C,7800.0,SELL,5,12.3,12.6,10.324885215794307
30328,2026-05-21 13:45:08+00:00,49508,ESM6 C7610,ES,ESM6,2026-06-19,C,7610.0,BUY,4,37.25,37.5,43.787234042553195
30329,2026-05-21 13:45:20+00:00,49520,ESH7 C8750,ES,ESH7,2027-03-19,C,8750.0,BUY,34,68.75,69.25,69.25
30330,2026-05-21 13:45:31+00:00,49531,ESM6 C7900,ES,ESM6,2026-06-19,C,7900.0,SELL,30,2.8,2.85,3.2461873638344225
30331,2026-05-21 13:45:49+00:00,49549,ESM6 P7200,ES,ESM6,2026-06-19,P,7200.0,BUY,1,42.75,43.0,51.55555555555556
30332,2026-05-21 13:51:12+00:00,49872,ESM6 P2700,ES,ESM6,2026-06-19,P,2700.0,BUY,321,0.05,0.1,0.05
30333,2026-05-21 13:51:55+00:00,49915,ESM6 C7600,ES,ESM6,2026-06-19,C,7600.0,SELL,1,40.5,40.75,43.944291609353506
30334,2026-05-21 13:52:21+00:00,49941,ESM6 P6720,ES,ESM6,2026-06-19,P,6720.0,BUY,1,14.3,14.4,14.3
30335,2026-05-21 13:52:22+00:00,49942,ESZ6 P8000,ES,ESZ6,2026-12-18,P,8000.0,BUY,7,612.5,613.5,613.2857142857143
30336,2026-05-21 13:52:35+00:00,49955,ESM6 C7700,ES,ESM6,2026-06-19,C,7700.0,SELL,1,18.9,19.0,22.09726430976431
30337,2026-05-21 13:52:51+00:00,49971,ESU6 C8200,ES,ESU6,2026-09-18,C,8200.0,SELL,9,39.25,39.5,37.14825581395349
30338,2026-05-21 13:52:55+00:00,49975,ESM6 C7600,ES,ESM6,2026-06-19,C,7600.0,BUY,1,41.0,41.25,43.944291609353506
30339,2026-05-21 13:52:56+00:00,49976,ESM6 C7720,ES,ESM6,2026-06-19,C,7720.0,SELL,1,15.7,15.9,18.235159817351597
30340,2026-05-21 13:53:51+00:00,50031,ESU6 C8800,ES,ESU6,2026-09-18,C,8800.0,SELL,6,4.7,4.8,4.948571428571428
30341,2026-05-21 13:53:58+00:00,50038,ESM6 C7750,ES,ESM6,2026-06-19,C,7750.0,SELL,6,18.5,18.8,15.689123376623376
30342,2026-05-21 13:54:16+00:00,50056,ESM6 P2700,ES,ESM6,2026-06-19,P,2700.0,BUY,321,0.05,0.1,0.05
30343,2026-05-21 13:54:24+00:00,50064,ESM6 P7500,ES,ESM6,2026-06-19,P,7500.0,BUY,3,154.0,154.5,146.15734265734267
30344,2026-05-21 13:55:15+00:00,50115,ESZ7 P4100,ES,ESZ7,2027-12-17,P,4100.0,SELL,100,58.75,59.25,58.75
30345,2026-05-21 13:56:01+00:00,50161,ESZ6 C8300,ES,ESZ6,2026-12-18,C,8300.0,SELL,7,84.0,84.25,85.08993902439025
30346,2026-05-21 13:56:37+00:00,50197,ESM6 P7160,ES,ESM6,2026-06-19,P,7160.0,SELL,1,39.5,39.75,50.2109375
30347,2026-05-21 13:57:37+00:00,50257,ESU6 C7750,ES,ESU6,2026-09-18,C,7750.0,BUY,18,156.5,157.0,155.00819672131146
30348,2026-05-21 14:02:39+00:00,50559,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,SELL,15,106.0,106.5,106.70061169007703
30349,2026-05-21 14:02:53+00:00,50573,ESM6 P7030,ES,ESM6,2026-06-19,P,7030.0,BUY,32,30.0,30.25,29.416666666666668
30350,2026-05-21 14:12:19+00:00,51139,ESM6 C7650,ES,ESM6,2026-06-19,C,7650.0,BUY,1,26.75,27.0,30.358490566037737
30351,2026-05-21 14:12:50+00:00,51170,ESM6 C7700,ES,ESM6,2026-06-19,C,7700.0,SELL,3,22.75,23.25,22.09726430976431
30352,2026-05-21 14:13:27+00:00,51207,ESM6 C7700,ES,ESM6,2026-06-19,C,7700.0,SELL,4,19.3,19.5,22.09726430976431
30353,2026-05-21 14:15:26+00:00,51326,ESM6 C7710,ES,ESM6,2026-06-19,C,7710.0,BUY,1,16.8,17.0,17.257201646090536
30354,2026-05-21 14:15:45+00:00,51345,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,SELL,1,100.0,102.0,106.70061169007703
30355,2026-05-21 14:16:03+00:00,51363,ESH7 C8800,ES,ESH7,2027-03-19,C,8800.0,SELL,33,64.25,65.25,65.25
30356,2026-05-21 14:16:22+00:00,51382,ESM6 C7475,ES,ESM6,2026-06-19,C,7475.0,SELL,1,111.5,112.0,92.61128048780488
30357,2026-05-21 14:17:28+00:00,51448,ESM6 C7775,ES,ESM6,2026-06-19,C,7775.0,BUY,11,14.2,14.4,10.858267716535433
30358,2026-05-21 14:19:21+00:00,51561,ESU6 P7700,ES,ESU6,2026-09-18,P,7700.0,BUY,13,346.0,346.5,350.3448275862069
30359,2026-05-21 14:21:53+00:00,51713,ESZ6 P7100,ES,ESZ6,2026-12-18,P,7100.0,BUY,3,243.0,243.5,243.07868020304568
30360,2026-05-21 14:22:39+00:00,51759,ESM6 P7070,ES,ESM6,2026-06-19,P,7070.0,SELL,1,35.5,35.75,35.535714285714285
30361,2026-05-21 14:23:15+00:00,51795,ESM6 P7175,ES,ESM6,2026-06-19,P,7175.0,BUY,25,41.25,41.75,48.4264705882353
30362,2026-05-21 14:23:47+00:00,51827,ESZ6 C8250,ES,ESZ6,2026-12-18,C,8250.0,SELL,5,94.75,95.0,94.86631944444444
30363,2026-05-21 14:24:13+00:00,51853,ESM6 C7550,ES,ESM6,2026-06-19,C,7550.0,BUY,5,71.5,72.0,62.28551532033426
30364,2026-05-21 14:24:26+00:00,51866,ESM6 C7775,ES,ESM6,2026-06-19,C,7775.0,BUY,11,14.2,14.4,10.858267716535433
30365,2026-05-21 14:24:28+00:00,51868,ESM6 C7800,ES,ESM6,2026-06-19,C,7800.0,BUY,10,7.6,7.8,10.324885215794307
30366,2026-05-21 14:25:10+00:00,51910,ESM6 P7320,ES,ESM6,2026-06-19,P,7320.0,BUY,1,66.25,66.5,76.07142857142857
30367,2026-05-21 14:25:55+00:00,51955,ESZ6 C8450,ES,ESZ6,2026-12-18,C,8450.0,BUY,10,63.0,63.25,61.444954128440365
30368,2026-05-21 14:27:03+00:00,52023,ESM6 C7725,ES,ESM6,2026-06-19,C,7725.0,SELL,7,13.8,14.0,15.439333333333334
30369,2026-05-21 14:27:16+00:00,52036,ESM6 P6625,ES,ESM6,2026-06-19,P,6625.0,BUY,8,11.1,11.2,10.182978723404254
30370,2026-05-21 14:27:49+00:00,52069,ESM6 P6000,ES,ESM6,2026-06-19,P,6000.0,BUY,2,3.5,3.55,2.8636363636363638
30371,2026-05-21 14:28:11+00:00,52091,ESU6 P7550,ES,ESU6,2026-09-18,P,7550.0,SELL,6,276.0,276.5,277.5076923076923
30372,2026-05-21 14:28:20+00:00,52100,ESM6 P7000,ES,ESM6,2026-06-19,P,7000.0,SELL,1,30.5,30.75,26.450854700854702
30373,2026-05-21 14:28:23+00:00,52103,ESU6 C8700,ES,ESU6,2026-09-18,C,8700.0,SELL,6,6.5,6.6,6.632432432432432
30374,2026-05-21 14:31:27+00:00,52287,ESU6 C8150,ES,ESU6,2026-09-18,C,8150.0,BUY,9,40.75,41.0,43.755319148936174
30375,2026-05-21 14:31:53+00:00,52313,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,BUY,1,92.0,92.5,106.70061169007703
30376,2026-05-21 14:32:33+00:00,52353,ESM6 C7600,ES,ESM6,2026-06-19,C,7600.0,SELL,10,42.0,42.25,43.944291609353506
30377,2026-05-21 14:33:34+00:00,52414,ESM6 C7800,ES,ESM6,2026-06-19,C,7800.0,SELL,1,9.5,9.6,10.324885215794307
30378,2026-05-21 14:35:11+00:00,52511,ESM6 P6300,ES,ESM6,2026-06-19,P,6300.0,BUY,40,5.1,5.2,4.906585365853658
30379,2026-05-21 14:35:12+00:00,52512,ESM6 C7900,ES,ESM6,2026-06-19,C,7900.0,BUY,10,2.65,2.7,3.2461873638344225
30380,2026-05-21 14:36:57+00:00,52617,ESM6 C7725,ES,ESM6,2026-06-19,C,7725.0,BUY,3,15.7,15.9,15.439333333333334
30381,2026-05-21 14:38:47+00:00,52727,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,BUY,25,102.0,112.0,106.70061169007703
30382,2026-05-21 14:39:22+00:00,52762,ESM6 C7580,ES,ESM6,2026-06-19,C,7580.0,BUY,4,46.25,46.5,54.332589285714285
30383,2026-05-21 14:40:27+00:00,52827,ESM6 C7800,ES,ESM6,2026-06-19,C,7800.0,BUY,43,7.5,7.7,10.324885215794307
30384,2026-05-21 14:41:02+00:00,52862,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,BUY,1,113.0,114.0,106.70061169007703
30385,2026-05-21 14:41:43+00:00,52903,ESM6 C7625,ES,ESM6,2026-06-19,C,7625.0,BUY,2,34.25,34.5,36.486111111111114
30386,2026-05-21 14:42:00+00:00,52920,ESM6 C7425,ES,ESM6,2026-06-19,C,7425.0,BUY,1,137.5,139.0,127.03571428571429
30387,2026-05-21 14:42:43+00:00,52963,ESH7 C8900,ES,ESH7,2027-03-19,C,8900.0,SELL,81,52.5,53.5,52.708
30388,2026-05-21 14:48:16+00:00,53296,ESU6 P7300,ES,ESU6,2026-09-18,P,7300.0,SELL,22,205.0,206.0,201.3125
30389,2026-05-21 14:49:41+00:00,53381,ESM6 P7210,ES,ESM6,2026-06-19,P,7210.0,SELL,5,59.75,60.0,54.866
30390,2026-05-21 14:50:55+00:00,53455,ESM6 C7520,ES,ESM6,2026-06-19,C,7520.0,SELL,1,72.5,72.75,71.59201388888889
30391,2026-05-21 14:51:25+00:00,53485,ESM6 P6075,ES,ESM6,2026-06-19,P,6075.0,BUY,3,3.5,3.6,3.468
30392,2026-05-21 14:51:28+00:00,53488,ESM6 C7680,ES,ESM6,2026-06-19,C,7680.0,SELL,33,23.0,23.25,24.167464114832537
30393,2026-05-21 14:51:41+00:00,53501,ESM6 C7530,ES,ESM6,2026-06-19,C,7530.0,BUY,2,66.0,66.5,75.505
30394,2026-05-21 14:52:45+00:00,53565,ESU6 P7600,ES,ESU6,2026-09-18,P,7600.0,BUY,1,316.5,317.0,300.46666666666664
30395,2026-05-21 14:53:59+00:00,53639,ESM6 P7500,ES,ESM6,2026-06-19,P,7500.0,SELL,3,155.5,156.0,146.15734265734267
30396,2026-05-21 14:54:10+00:00,53650,ESM6 C7750,ES,ESM6,2026-06-19,C,7750.0,BUY,4,12.2,12.4,15.689123376623376
30397,2026-05-21 14:54:27+00:00,53667,ESU6 C8550,ES,ESU6,2026-09-18,C,8550.0,SELL,1,8.8,9.0,9.37241379310345
30398,2026-05-21 14:54:32+00:00,53672,ESM6 P6300,ES,ESM6,2026-06-19,P,6300.0,BUY,13,4.45,4.5,4.906585365853658
30399,2026-05-21 14:54:41+00:00,53681,ESM6 P2700,ES,ESM6,2026-06-19,P,2700.0,BUY,321,0.05,0.1,0.05
30400,2026-05-21 14:54:44+00:00,53684,ESZ6 C8250,ES,ESZ6,2026-12-18,C,8250.0,SELL,5,94.75,95.0,94.86631944444444
30401,2026-05-21 14:54:46+00:00,53686,ESM6 P7060,ES,ESM6,2026-06-19,P,7060.0,SELL,32,34.75,35.0,33.91287878787879
30402,2026-05-21 14:55:00+00:00,53700,ESM6 C7725,ES,ESM6,2026-06-19,C,7725.0,SELL,25,14.9,15.1,15.439333333333334
30403,2026-05-21 14:55:32+00:00,53732,ESM6 P6500,ES,ESM6,2026-06-19,P,6500.0,BUY,100,8.6,8.8,8.296842105263158
30404,2026-05-21 14:56:00+00:00,53760,ESM6 P2700,ES,ESM6,2026-06-19,P,2700.0,BUY,321,0.05,0.1,0.05
30405,2026-05-21 14:56:06+00:00,53766,ESM6 C7825,ES,ESM6,2026-06-19,C,7825.0,SELL,4,6.2,6.4,8.21448275862069
30406,2026-05-21 14:56:20+00:00,53780,ESM6 C7670,ES,ESM6,2026-06-19,C,7670.0,BUY,11,24.75,25.0,24.217687074829932
30407,2026-05-21 14:57:01+00:00,53821,ESU6 P4100,ES,ESU6,2026-09-18,P,4100.0,BUY,200,7.3,7.5,7.3
30408,2026-05-21 14:57:19+00:00,53839,ESM6 C7525,ES,ESM6,2026-06-19,C,7525.0,BUY,5,84.0,84.5,73.29891304347827
30409,2026-05-21 14:57:51+00:00,53871,ESM6 P7375,ES,ESM6,2026-06-19,P,7375.0,BUY,1,104.5,105.0,90.69746376811594
30410,2026-05-21 14:58:03+00:00,53883,ESU6 P7650,ES,ESU6,2026-09-18,P,7650.0,BUY,2,322.5,323.0,322.375
30411,2026-05-21 14:58:26+00:00,53906,ESM6 P2700,ES,ESM6,2026-06-19,P,2700.0,SELL,321,0.05,0.1,0.05
30412,2026-05-21 14:58:32+00:00,53912,ESU6 C8300,ES,ESU6,2026-09-18,C,8300.0,BUY,5,24.0,24.5,24.661290322580644
30413,2026-05-21 14:58:52+00:00,53932,ESM6 P2700,ES,ESM6,2026-06-19,P,2700.0,SELL,38,0.05,0.1,0.05
30414,2026-05-21 14:59:09+00:00,53949,ESM6 C7470,ES,ESM6,2026-06-19,C,7470.0,BUY,2,109.0,109.5,94.54924242424242
30415,2026-05-21 14:59:10+00:00,53950,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,SELL,1,112.5,113.0,106.70061169007703
30416,2026-05-21 15:00:18+00:00,54018,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,SELL,5,106.0,106.5,106.70061169007703
30417,2026-05-21 15:04:15+00:00,54255,ESU6 C8700,ES,ESU6,2026-09-18,C,8700.0,SELL,6,6.5,6.7,6.632432432432432
30418,2026-05-21 15:04:30+00:00,54270,ESM6 P2700,ES,ESM6,2026-06-19,P,2700.0,BUY,321,0.05,0.1,0.05
30419,2026-05-21 15:04:57+00:00,54297,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,SELL,2,106.5,107.0,106.70061169007703
30420,2026-05-21 15:05:28+00:00,54328,ESZ6 P7200,ES,ESZ6,2026-12-18,P,7200.0,SELL,10,250.5,251.5,259.9727272727273
30421,2026-05-21 15:05:55+00:00,54355,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,BUY,12,95.0,95.5,106.70061169007703
30422,2026-05-21 15:07:15+00:00,54435,ESM6 P7400,ES,ESM6,2026-06-19,P,7400.0,BUY,19,102.5,103.0,106.70061169007703
30423,2026-05-21 15:08:49+00:00,54529,ESU6 P6350,ES,ESU6,2026-09-18,P,6350.0,SELL,9,62.0,62.25,60.3
30424,2026-05-21 15:09:26+00:00,54566,ESM6 C7700,ES,ESM6,2026-06-19,C,7700.0,BUY,103,27.0,27.25,22.09726430976431
30425,2026-05-21 15:10:17+00:00,54617,ESU6 P7550,ES,ESU6,2026-09-18,P,7550.0,SELL,1,270.0,270.5,277.5076923076923
30426,2026-05-21 15:14:09+00:00,54849,ESZ6 C8450,ES,ESZ6,2026-12-18,C,8450.0,BUY,7,59.25,59.5,61.444954128440365
30427,2026-05-21 15:17:05+00:00,55025,ESM6 P2700,ES,ESM6,2026-06-19,P,2700.0,BUY,321,0.05,0.1,0.05
30428,2026-05-21 15:19:10+00:00,55150,ESU6 P7600,ES,ESU6,2026-09-18,P,7600.0,SELL,1,318.5,319.5,300.46666666666664
30429,2026-05-21 15:20:36+00:00,55236,ESM6 C7800,ES,ESM6,2026-06-19,C,7800.0,BUY,1,8.9,9.0,10.324885215794307
30430,2026-05-21 15:21:06+00:00,55266,ESZ6 C8300,ES,ESZ6,2026-12-18,C,8300.0,BUY,7,84.5,84.75,85.08993902439025
30431,2026-05-21 15:22:24+00:00,55344,ESM6 P7390,ES,ESM6,2026-06-19,P,7390.0,BUY,2,85.25,85.5,91.06896551724138
30432,2026-05-21 15:22:51+00:00,55371,ESM6 C7550,ES,ESM6,2026-06-19,C,7550.0,SELL,2,72.5,72.75,62.28551532033426
30433,2026-05-21 15:22:59+00:00,55379,ESU6 P6900,ES,ESU6,2026-09-18,P,6900.0,SELL,1,109.5,110.0,111.52173913043478
